"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"S5810","059","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","060","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","061","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","062","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","063","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","064","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","065","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","066","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","067","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","068","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Essentials (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","171","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","172","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","173","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","174","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","175","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","176","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","177","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","178","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","179","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","180","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","181","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","182","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","183","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","184","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","185","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","186","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","187","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","188","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","189","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","190","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","191","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","192","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","193","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","194","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","195","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","196","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","197","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","198","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","199","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","200","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","201","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","202","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","203","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","204","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Premier (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","205","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","206","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","207","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","208","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","209","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","210","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","211","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","212","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","213","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","214","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","215","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","216","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","217","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","218","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","219","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","220","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","221","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","222","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","223","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","224","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","225","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","226","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","227","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","228","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","229","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plus (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","230","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","231","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","232","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","233","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","234","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","235","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","236","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","237","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","238","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Costco Plus Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","801","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","802","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5810","803","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Rx Plan (PDP)","Aetna Inc.",1/1/2006 0:00:00
"S5820","001","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareRx Preferred (PDP)","UnitedHealth Group, Inc.",1/1/2006 0:00:00
"S5820","002","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareRx Preferred (PDP)","UnitedHealth Group, Inc.",1/1/2006 0:00:00
