"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"S5601","123","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","124","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","125","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","126","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","127","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","128","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","129","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","130","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","131","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","132","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","133","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","134","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","135","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","136","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","137","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","138","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","139","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","140","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","141","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","142","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Choice (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","801","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 3 Tier - Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","802","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 3 Tier - Non-Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","803","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 2 Tier - Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","804","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 2 Tier - Non-Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","805","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 1 Tier - Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","806","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 1 Tier - Non Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","807","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 4 Tier - Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","808","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 4 Tier - Non Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","809","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 5 Tier - Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","810","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - 5 Tier - Non Calendar (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5601","811","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","SILVERSCRIPT INSURANCE COMPANY","SilverScript","SilverScript Group - State of NY (PDP)","CVS Caremark Corporation",01/01/2006 0:00:00
"S5609","001","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ASURIS NORTHWEST HEALTH","Asuris Northwest Health","Asuris Medicare Script Basic (PDP)","Cambia Health Solutions, Inc.",01/01/2006 0:00:00
"S5609","002","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","ASURIS NORTHWEST HEALTH","Asuris Northwest Health","Asuris Medicare Script Enhanced (PDP)","Cambia Health Solutions, Inc.",01/01/2006 0:00:00
"S5609","802","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","Yes","ASURIS NORTHWEST HEALTH","Asuris Northwest Health","Asuris Medicare Script (PDP)","Cambia Health Solutions, Inc.",01/01/2006 0:00:00
"S5617","003","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","008","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","013","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","018","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","053","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","068","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","088","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","103","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","108","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","113","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","118","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","123","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","128","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","133","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","138","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","143","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","148","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","153","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","158","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","163","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","172","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","176","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","177","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","178","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","179","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","181","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","182","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","183","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","184","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","185","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","187","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","188","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","189","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","192","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","195","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","198","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure-Max (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","214","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","215","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","216","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","217","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","218","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","219","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","220","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","221","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","222","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","223","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","224","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
"S5617","225","Medicare Prescription Drug Plan","Medicare Prescription Drug Plan","Yes","No","No","CIGNA HEALTH AND LIFE INSURANCE COMPANY","Cigna-HealthSpring Rx","Cigna Medicare Rx Secure (PDP)","CIGNA",01/01/2006 0:00:00
